2007	172
2008	171
2009	169
2010	163
2011	200
2012	167
2013	157
2014	176
2015	176
2016	160
2017	175
2018	210
2019	180
2020	156
2021	163
2022	172
2023	154
2024	139
2025	168
2026	181
2027	168
2028	180
2029	154
2030	170
2031	160
2032	177
2033	181
2034	168
2035	140
2036	159
2037	131
2038	177
2039	155
2040	144
2041	183
2042	166
2043	183
2044	162
2045	157
2046	164
2047	185
2048	167
2049	135
2050	154
2051	179
2052	166
2053	170
2054	153
2055	185
2056	164
2057	144
2058	173
2059	164
2060	150
2061	157
2062	136
2063	158
2064	146
2065	161
2066	157
2067	171
2068	160
2069	179
2070	175
2071	162
2072	155
2073	181
2074	165
2075	177
2076	155
2077	169
2078	169
2079	162
2080	160
2081	156
2082	166
2083	149
2084	146
2085	153
2086	151
2087	162
2088	155
2089	156
2090	145
2091	146
2092	164
2093	160
2094	151
2095	135
2096	144
2097	151
2098	142
2099	169
2100	169
2101	138
2102	147
2103	166
2104	149
2105	151
2106	158
2107	151
2108	145
2109	152
2110	139
2111	157
2112	144
2113	148
2114	185
2115	146
2116	151
2117	166
2118	137
2119	144
2120	171
2121	148
2122	122
2123	133
2124	141
2125	173
2126	153
2127	156
2128	143
2129	130
2130	147
2131	156
2132	163
2133	152
2134	149
2135	134
2136	141
2137	121
2138	130
2139	166
2140	153
2141	133
2142	146
2143	156
2144	121
2145	146
2146	127
2147	147
2148	138
2149	144
2150	140
2151	137
2152	159
2153	131
2154	138
2155	149
2156	131
2157	135
2158	140
2159	151
2160	138
2161	131
2162	142
2163	141
2164	129
2165	117
2166	145
2167	132
2168	157
2169	145
2170	130
2171	118
2172	138
2173	134
2174	154
2175	118
2176	131
2177	160
2178	154
2179	163
2180	139
2181	144
2182	150
2183	145
2184	140
2185	115
2186	127
2187	140
2188	161
2189	140
2190	147
2191	121
2192	132
2193	151
2194	120
2195	141
2196	140
2197	115
2198	136
2199	119
2200	143
2201	113
2202	129
2203	124
2204	156
2205	126
2206	131
2207	142
2208	133
2209	144
2210	127
2211	141
2212	143
2213	134
2214	154
2215	137
2216	132
2217	141
2218	129
2219	128
2220	133
2221	139
2222	104
2223	142
2224	127
2225	130
2226	156
2227	133
2228	128
2229	117
2230	151
2231	146
2232	144
2233	149
2234	134
2235	125
2236	138
2237	139
2238	143
2239	132
2240	151
2241	115
2242	122
2243	162
2244	148
2245	133
2246	141
2247	151
2248	130
2249	136
2250	122
2251	149
2252	136
2253	134
2254	122
2255	158
2256	129
2257	145
2258	134
2259	133
2260	130
2261	137
2262	109
2263	140
2264	139
2265	144
2266	131
2267	128
2268	139
2269	124
2270	138
2271	133
2272	125
2273	124
2274	171
2275	121
2276	126
2277	138
2278	147
2279	136
2280	159
2281	135
2282	126
2283	139
2284	139
2285	118
2286	158
2287	137
2288	150
2289	132
2290	125
2291	149
2292	172
2293	134
2294	155
2295	152
2296	154
2297	153
2298	118
2299	134
2300	136
2301	105
2302	144
2303	141
2304	131
2305	133
2306	115
2307	149
2308	125
2309	125
2310	126
2311	131
2312	118
2313	143
2314	125
2315	127
2316	142
2317	124
2318	145
2319	135
2320	132
2321	132
2322	108
2323	122
2324	126
2325	138
2326	122
2327	131
2328	163
2329	136
2330	142
2331	120
2332	144
2333	149
2334	143
2335	140
2336	125
2337	140
2338	144
2339	140
2340	128
2341	127
2342	144
